lookup_key,연도,지역단계,시도,지역명,인사이트유형,지표ID,지표명,대시보드_표시명,대시보드_현재선택지표,분석인사이트,데이터주의사항
2026|시군구|강원|철원군|damage,2026,시군구,강원,철원군,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 강원 철원군의 우심피해액은 608.5억 원으로, 강원 18개 시군구 중 1위이며 강원 전체의 23.68%다. 1인당 피해액은 1,502,673원이고 피해비중/인구비중은 8.87배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|철원군|population,2026,시군구,강원,철원군,원지표,population,인구수,인구수(건),Y,"2026년 강원 철원군의 인구는 40,497명으로 강원 18개 시군구 중 9위이며 강원 전체의 2.67%를 차지한다. 강원 18개 시군구 평균의 0.48배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|철원군|damagePerCapita,2026,시군구,강원,철원군,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 강원 철원군의 1인당 우심피해액은 1,502,673원으로 강원 18개 시군구 중 1위다. 강원 전체 인구 기준 평균 1인당 피해액의 8.87배이며, 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|춘천시|overall,2026,시군구,강원,춘천시,종합,overall,종합 인사이트,,N,"2026년 강원 춘천시의 인구는 286,069명으로 강원 18개 시군구 중 2위다. 우심피해액은 53.0억 원(12위)이고, 1인당 피해액은 18,535원(15위)이며 피해비중은 인구비중의 0.11배다. 인구 규모 대비 피해 부담은 매우 낮게 나타난다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|춘천시|damage,2026,시군구,강원,춘천시,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 강원 춘천시의 우심피해액은 53.0억 원으로, 강원 18개 시군구 중 12위이며 강원 전체의 2.06%다. 1인당 피해액은 18,535원이고 피해비중/인구비중은 0.11배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|춘천시|population,2026,시군구,강원,춘천시,원지표,population,인구수,인구수(건),Y,"2026년 강원 춘천시의 인구는 286,069명으로 강원 18개 시군구 중 2위이며 강원 전체의 18.85%를 차지한다. 강원 18개 시군구 평균의 3.39배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|춘천시|damagePerCapita,2026,시군구,강원,춘천시,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 강원 춘천시의 1인당 우심피해액은 18,535원으로 강원 18개 시군구 중 15위다. 강원 전체 인구 기준 평균 1인당 피해액의 0.11배이며, 인구 규모 대비 피해 부담은 매우 낮게 나타난다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|태백시|overall,2026,시군구,강원,태백시,종합,overall,종합 인사이트,,N,"2026년 강원 태백시의 인구는 37,936명으로 강원 18개 시군구 중 11위이며 강원 인구의 2.50%다. 원자료상 우심피해액은 0원으로 기록되어 있으며, 다른 시군구 대비 피해부담 순위는 최하위권이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|태백시|damage,2026,시군구,강원,태백시,원지표,damage,우심피해액,우심피해액(원),Y,2026년 강원 태백시의 원자료상 우심피해액은 0원으로 강원 18개 시군구 내 공동 최하위다. 0원은 집계기간에 피해액이 기록되지 않았다는 의미이며 향후 재난위험이 없다는 뜻은 아니다.,2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|태백시|population,2026,시군구,강원,태백시,원지표,population,인구수,인구수(건),Y,"2026년 강원 태백시의 인구는 37,936명으로 강원 18개 시군구 중 11위이며 강원 전체의 2.50%를 차지한다. 강원 18개 시군구 평균의 0.45배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|태백시|damagePerCapita,2026,시군구,강원,태백시,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 강원 태백시의 1인당 우심피해액은 0원으로 강원 18개 시군구 중 공동 최하위다. 강원 전체 인구 기준 평균 1인당 피해액의 0.00배이며, 원자료상 피해액은 0원으로 기록되어 있다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|평창군|overall,2026,시군구,강원,평창군,종합,overall,종합 인사이트,,N,"2026년 강원 평창군의 인구는 40,396명으로 강원 18개 시군구 중 10위다. 우심피해액은 48.2억 원(13위)이고, 1인당 피해액은 119,267원(10위)이며 피해비중은 인구비중의 0.70배다. 인구 규모 대비 피해 부담은 낮은 편이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|평창군|damage,2026,시군구,강원,평창군,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 강원 평창군의 우심피해액은 48.2억 원으로, 강원 18개 시군구 중 13위이며 강원 전체의 1.87%다. 1인당 피해액은 119,267원이고 피해비중/인구비중은 0.70배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|평창군|population,2026,시군구,강원,평창군,원지표,population,인구수,인구수(건),Y,"2026년 강원 평창군의 인구는 40,396명으로 강원 18개 시군구 중 10위이며 강원 전체의 2.66%를 차지한다. 강원 18개 시군구 평균의 0.48배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|평창군|damagePerCapita,2026,시군구,강원,평창군,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 강원 평창군의 1인당 우심피해액은 119,267원으로 강원 18개 시군구 중 10위다. 강원 전체 인구 기준 평균 1인당 피해액의 0.70배이며, 인구 규모 대비 피해 부담은 낮은 편이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|홍천군|overall,2026,시군구,강원,홍천군,종합,overall,종합 인사이트,,N,"2026년 강원 홍천군의 인구는 66,717명으로 강원 18개 시군구 중 6위다. 우심피해액은 160.5억 원(7위)이고, 1인당 피해액은 240,610원(9위)이며 피해비중은 인구비중의 1.42배다. 인구 비중과 피해 비중이 대체로 비슷한 수준이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|강원|홍천군|damage,2026,시군구,강원,홍천군,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 강원 홍천군의 우심피해액은 160.5억 원으로, 강원 18개 시군구 중 7위이며 강원 전체의 6.25%다. 1인당 피해액은 240,610원이고 피해비중/인구비중은 1.42배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
